Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20180515,-0.006887,-0.003045,-999,0.000259,-0.001771,-0.003352,-0.009446,-0.003837,-0.016927,-0.008368,-0.012922,-0.005804
20180516,0.004205,0.011876,-999,0.003494,0.001774,0.003632,0.004479,0.007095,-0.002599,-0.007836,0.005576,0.008327
20180517,-0.000845,0.002347,-999,0.015087,-0.002125,0.003887,-0.005178,0.003422,-0.005212,-0.0081,0.000362,-0.003322
20180518,-0.0025,0.001338,-999,-0.007749,-0.008162,0.005875,-0.004193,-0.006219,0.000655,0.000204,0.00253,-0.001238
20180521,0.007519,0.005346,-999,0.010242,0.007156,0.015133,0.008712,0.004239,0.010144,0.005103,0.000962,0.005531
20180522,-0.00278,-0.008308,-999,-0.013306,0.00675,-0.012292,-0.001439,-0.001809,0.001296,0.003655,-0.001921,-0.004457
20180523,0.002751,-0.002346,-999,-0.000128,-0.006351,-0.000927,0.007352,0.003625,0.008088,0.009106,0.003248,0.007239
20180524,-0.002049,-0.003527,-999,-0.016442,-0.007812,0.004903,-0.001145,-0.000803,-0.003851,0.008221,-0.003957,0.002175
20180525,-0.002383,-0.005394,-999,-0.025989,-0.003221,-0.001846,-0.000716,0.001606,0.004832,0.004376,-0.001445,0.00151
20180529,-0.011501,-0.017285,-999,-0.003084,-0.033393,-0.015986,-0.005448,-0.002205,0.002565,0,-0.010248,-0.007726
20180530,0.013345,0.011726,-999,0.030262,0.018202,0.014098,0.007352,0.014065,0.013112,0.008119,0.014984,0.009116
20180531,-0.006126,-0.008352,-999,-0.007572,-0.008391,-0.014431,0.000286,-0.016049,-0.003157,0.001571,-0.010922,-0.004799
20180601,0.009818,0.015297,-999,0.004736,0.011037,0.011016,0.017024,0,0.004117,-0.015297,0.011528,0.007375
20180604,0.004751,0.005756,-999,-0.008641,0.003275,-0.001462,0.008018,0.008256,0.009776,-0.007966,0.003719,0.01117
20180605,0.000728,0.007574,-999,-0.002377,-0.004353,0.001198,0.003489,-0.004594,-0.004997,-0.00522,-0.002032,0.005848
20180606,0.008361,0.018543,-999,0.004766,0.018215,0.008373,0.006536,0.001204,0.002825,-0.023814,0.011258,0.009321
20180607,-0.000108,-0.005084,-999,0.015152,0.00322,0.004218,-0.008013,0.006212,0,0.007029,0.001303,0.002926
20180608,0.002956,0.002803,-999,-0.001947,0.001426,0.003281,-0.001671,0.012348,0.003443,-0.000411,0.005795,0.002097
20180611,0.00133,0.001479,-999,0.005202,-0.002137,0.001962,0.001116,0.008263,-0.000312,-0.002054,0.001881,0.004003
20180612,0.001292,0.001313,-999,-0.007633,-0.002498,-0.001044,0.004877,0.001951,0.005616,0.011525,-0.000587,0.004802
20180613,-0.003191,-0.01082,-999,-0.00378,-0.003578,-0.007973,-0.005131,-0.003116,-0.022339,-0.002645,0.000235,0.001533
20180614,0.002518,0.001492,-999,-0.001439,-0.009336,-0.003821,0.007109,0.001758,0.009521,0.012444,0.005166,0.010445
20180615,-0.001272,-0.006953,-999,-0.021329,-0.000037,-0.002491,-0.003802,0.01275,-0.001615,0.007062,0.001939,0.001636
20180618,-0.002057,-0.002511,-999,0.009977,-0.00182,-0.004127,0.001115,-0.014552,-0.000953,0.00323,-0.009595,-0.001695
20180619,-0.003833,-0.018295,-999,-0.002269,-0.002553,-0.02112,-0.005153,0.005316,0.001271,0.009859,0.002599,-0.001251
20180620,0.001706,-0.003248,0.01241,0.004415,-0.002559,0.000683,0.0021,0.000979,0.010794,0.000797,0.002121,0.004741
20180621,-0.006269,-0.010635,-0.006129,-0.018516,-0.002933,-0.012555,-0.007684,0.001957,0.005967,0.003384,-0.005762,-0.007123
20180622,0.001823,0.014563,0.004376,0.019951,-0.004779,0.003455,-0.003238,0.008202,0.008742,0.006944,0.004494,-0.001704
20180625,-0.013613,-0.01555,-0.020598,-0.020093,-0.010713,-0.01267,-0.020763,0.005036,-0.002476,0.016552,-0.009184,-0.021739
20180626,0.002214,0.003819,0.001662,0.012629,-0.003361,0.003766,0.004039,-0.00424,0.005275,0.001163,-0.00309,0.007163
20180627,-0.008284,-0.003113,-0.008726,0.01341,-0.012364,-0.00806,-0.013647,-0.002129,-0.002778,0.00484,-0.008463,-0.012947
20180628,0.005717,0.003816,0.00998,-0.001323,0.008725,0.001401,0.012234,0,0.009904,-0.000385,0.001322,0.007851
20180629,0.00144,0.003456,-0.00121,0.006228,0,0.002098,-0.000432,-0.000582,0.002452,0.001542,0.002041,0.001741
20180702,0.002138,-0.005338,0.006259,-0.014749,0.004889,0.002234,0.008925,-0.005822,-0.005809,0.007121,0.003115,0.001372
20180703,-0.003531,-0.001731,-0.012239,0.006282,-0.008982,-0.003204,-0.011842,0.002342,0.005843,0.002866,0.002389,-0.005025
20180705,0.008158,0.008672,0.015233,-0.001063,0.002266,0.004891,0.01415,0.013827,0.013146,0.005335,0.010367,0.004959
20180706,0.008458,0.004986,0.015808,0.006116,0.004898,0.003477,0.011674,0.003073,0.004224,0.007771,0.014389,0.007858
20180709,0.009004,0.008897,0.005712,0.014933,0.022872,0.01857,0.007599,-0.00383,-0.009315,-0.030844,0.007325,0.011967
20180710,0.003598,0.008479,-0.000411,0.007422,-0.003666,0.003129,0.002374,0.011918,0.004853,0.009509,0.003809,0.00215
20180711,-0.007314,-0.016815,-0.001352,-0.021197,-0.004783,-0.016411,-0.003901,-0.003229,-0.003018,0.009035,-0.007934,-0.002324
20180712,0.009066,0.002394,0.015695,0.001717,0.001848,0.011721,0.015806,-0.001334,0.002422,0.000762,0.011127,0.006631
20180713,0.000787,-0.000512,-0.001545,0.005273,-0.004428,0.005179,-0.001102,0.006489,-0.003322,0.00019,0.001834,0.002225
20180716,-0.000894,-0.008023,-0.002902,-0.01154,0.017791,-0.004068,-0.002344,-0.00474,-0.005455,-0.000952,-0.006064,0.002487
20180717,0.004045,0.013079,0.000194,-0.00398,0.001093,0.003948,0.007462,0.008573,-0.006703,-0.000762,0.005525,0.000975
20180718,0.002104,-0.009343,-0.00291,0.000666,0.016006,0.010985,-0.001646,-0.008122,-0.003681,-0.005148,0.000801,-0.00062
20180719,-0.003771,0.003601,-0.007004,0.000266,-0.015038,-0.000403,-0.003572,0.000571,0.009544,0.009199,-0.005605,-0.002303
20180720,-0.001143,-0.0041,-0.003331,-0.00346,0.001817,-0.001073,0.000276,0.006091,-0.008844,-0.007026,-0.001956,-0.004439
20180723,0.001859,-0.00549,0.004128,-0.004406,0.013788,-0.006179,0.0051,-0.006243,-0.002769,-0.007076,0.002075,-0.00107
20180724,0.005032,0.012938,0.007048,0.012607,0.002863,0.00419,0.005485,0.001904,-0.002777,0.003467,0.009087,-0.002946
20180725,0.008523,0.007834,0.007193,0.008344,0.002141,0.015211,0.012548,0.0076,0.009901,0.002879,0.012766,0.007341
20180726,-0.002359,0.005745,-0.037711,0.010902,-0.000356,0.00769,-0.015356,0.00528,0.00337,0.010718,-0.002814,-0.005243
20180727,-0.006776,-0.003696,-0.018979,-0.004288,0.002137,0.000132,-0.0171,0.001313,-0.00916,-0.003219,-0.007223,-0.002591
20180730,-0.005224,-0.001855,-0.015743,0.008221,0.000711,-0.009867,-0.015588,-0.001124,-0.000925,-0.006079,0.000568,-0.007972
20180731,0.004929,0.009123,0.006647,-0.001812,-0.007105,0.022057,0.002686,0.004689,0.019432,0.008983,0.010453,0.004695
20180801,-0.001671,-0.010213,-0.004127,-0.013874,0,-0.013521,0.009024,-0.0084,0.006657,-0.006441,0.000225,-0.004943
20180802,0.005448,-0.006597,0.006631,-0.005523,0.000358,-0.001318,0.012577,0.010166,-0.004809,0.004957,0.00371,0.006864
20180803,0.004285,0.009535,0.006793,-0.005157,0.005723,0.000924,0.003588,0.011741,0.012987,0.011193,0.005936,0.003409
20180806,0.003667,-0.000337,0.010018,0.003721,0.005334,0.00145,0.005363,0.000921,-0.002087,0.00075,0.001782,0.006705
20180807,0.003302,0.003374,0.001215,0.007415,0.004598,0.007109,0.00383,-0.006073,-0.002091,-0.0015,0.000111,0.004618
20180808,-0.00042,-0.004204,-0.000809,-0.007229,0.002465,-0.004444,0.002725,-0.007591,-0.006288,-0.005257,0.001556,0.001061
20180809,-0.001366,0.005404,0.005463,-0.009268,-0.005971,-0.005515,0.000408,-0.002985,0.001808,0.00453,-0.00111,0.003709
20180810,-0.0067,-0.014444,-0.008452,0.006147,-0.011661,-0.008846,-0.008014,-0.003742,-0.009624,-0.004322,-0.004332,-0.008357
20180813,-0.003743,-0.010055,-0.001421,-0.012751,-0.009653,-0.004796,-0.001369,0,-0.000304,0.001321,0.000335,-0.005057
20180814,0.006381,0.008435,0.007114,0.002422,0.009386,0.00696,0.00617,0.00695,0.003949,0.002073,0.004684,0.009719
20180815,-0.007467,-0.015876,-0.013925,-0.034895,-0.007868,-0.004785,-0.008994,0.004104,0.008775,0.009216,-0.001665,-0.012186
20180816,0.008091,0.006071,-0.000409,0.007231,0.013338,0.012689,0.0044,0.014304,0.007798,0.010809,0.009785,0.004917
20180817,0.00352,0.007414,-0.004709,0.002485,0.002134,0.006067,0.001506,0.007692,0.009524,0.005162,0.003083,0.00089
20180820,0.00214,0.007017,0.001646,0.006748,0.003195,0.006686,-0.001504,-0.000545,0.001179,-0.003485,0.003293,0.00711
20180821,0.002345,0.003909,0.006161,0.005062,0.003892,0.007423,0.001643,-0.007092,-0.009128,-0.007178,0,0.007943
20180822,-0.000594,-0.005079,-0.001225,0.011978,-0.003525,-0.009695,0.003007,-0.006227,-0.006241,-0.007416,0.000985,0.001051
20180823,-0.001328,-0.006806,-0.004087,-0.004707,-0.004599,-0.002872,0.00218,-0.002396,-0.002392,-0.000747,-0.000328,-0.000962
20180824,0.006018,0.01302,0.01457,0.007297,0.003554,0.00432,0.010063,-0.001293,0.006894,0.004299,0.004811,0.005866
20180827,0.007895,0.013699,0.009709,0.007379,0.013456,0.012643,0.009155,0.000555,-0.001489,-0.006142,0.003591,0.006441
20180828,0.000483,-0.003837,-0.004407,-0.004262,-0.001048,-0.00206,0.001734,-0.003328,0.012224,-0.00206,0.000542,0.001989
20180829,0.005381,0.007536,0.005634,0.006152,-0.00035,0.000774,0.009056,0.001113,-0.001473,0.007318,0.006503,0.01122
20180830,-0.004048,-0.011802,-0.006203,-0.002792,-0.007698,-0.00696,-0.003035,-0.00315,-0.00531,0.000373,-0.000754,-0.005719
20180831,0.000034,-0.003028,-0.009865,-0.007731,-0.001058,0.000649,0.000794,-0.000372,0.003855,-0.004283,-0.000216,0.003949
20180904,-0.001722,-0.006917,-0.012403,-0.002149,0.004942,-0.000778,-0.003836,-0.001302,-0.008863,0.004488,-0.007976,0.001881
20180905,-0.002691,0.006626,-0.012971,-0.001346,0.000703,0.007139,-0.012482,0.011544,0.006259,0.013964,0.00402,-0.010754
20180906,-0.00301,0.002025,-0.007509,-0.018469,-0.004563,0.003093,-0.007261,0.002761,0.003258,0.005692,0,-0.002761
20180907,-0.001943,-0.006569,0.002102,-0.000137,-0.001058,-0.003084,-0.003386,-0.002019,-0.012696,-0.012233,0.001515,-0.000086
20180910,0.001739,0.001187,0.002097,-0.000412,-0.001059,0.005155,0.003126,0.003495,0.005383,0.004991,-0.002593,0.00372
20180911,0.003297,0.002032,0.010046,0.009482,0.00106,-0.000256,0.008535,-0.003666,0.000298,-0.002575,-0.000867,0.008017
20180912,0.000242,0.000507,-0.002901,0.005173,-0.009178,0.003078,-0.004164,0.011589,0.000892,-0.000922,0.004988,0.001881
20180913,0.005914,0.003885,0.007066,0.000406,-0.001425,0.006009,0.011736,-0.001455,0.006239,0.007567,0.012407,0.001707
20180914,0.000172,-0.000337,-0.001857,0.00528,0.007135,0.004957,-0.0008,-0.002732,-0.008562,-0.005312,-0.003303,-0.003749
20180917,-0.005294,0.003535,-0.009717,0.001616,-0.004251,0.000379,-0.012543,0.003652,0.005658,0.003315,-0.003635,-0.012402
20180918,0.005426,0.001006,0.007098,0.006588,0.00498,0.009102,0.006351,-0.004185,-0.005922,-0.001836,0.005795,0.012731
20180919,0.001066,0.010891,0.002695,0.003072,0.016991,-0.000877,-0.002551,-0.001827,-0.009532,-0.021699,-0.001387,0.000428
20180920,0.008104,0.010774,0.010957,0.000266,0.008702,0.001505,0.011847,0.01263,0.007519,0.002068,0.009722,0.006838
20180921,-0.000911,-0.002151,-0.004465,0.006565,-0.003882,0.006433,-0.003933,0.0016,0.000004,0.004219,0.001345,-0.004404
20180924,-0.003322,-0.014036,0,0.014647,-0.011134,-0.017125,0.004959,-0.015267,-0.019608,-0.008858,0.002016,-0.0065
20180925,-0.000928,-0.005192,0.000412,0.006431,-0.003871,-0.003052,-0.0012,-0.005906,-0.000923,-0.013691,-0.00307,0.004218
20180926,-0.002992,-0.009933,0.003912,-0.009649,-0.01201,-0.000638,-0.003739,0.001114,-0.011087,-0.009832,0.00223,0.002315
20180927,0.002794,-0.008672,0.008614,0,-0.003575,0.001404,0.005897,-0.001298,0.003114,0.010319,0.005086,0.003421
20180928,0.000103,-0.006346,-0.00366,-0.002765,-0.010405,-0.000637,0.003731,0.001486,0.012419,0.014646,0.003057,-0.000852
20181001,0.003474,0.010012,-0.004082,0.013863,0.003988,0.008801,0.004779,-0.000742,-0.007666,-0.003419,0.00494,-0.003071
20181002,-0.000583,0.004273,-0.00082,0.001042,0,0.002276,0.000132,0.005752,-0.00309,0.013532,-0.00115,-0.01352
20181003,0.000549,-0.007148,0.004512,0.008066,0.00939,0.004163,0.003038,-0.010701,-0.011469,-0.012035,-0.001885,-0.003383
20181004,-0.007816,-0.004628,-0.014292,-0.00413,0.006798,-0.003266,-0.018043,-0.002424,-0.004704,0.005329,-0.009756,-0.015667
20181005,-0.005597,-0.007405,-0.009528,-0.00013,-0.004975,-0.005168,-0.012607,-0.000935,0.000315,0.015335,-0.001165,-0.007516
20181008,0,-0.00052,-0.003346,-0.000778,0.006786,0.002534,-0.011274,0.013847,0.012913,0.008391,-0.000424,0.002584
20181009,-0.001459,-0.033154,-0.000629,0.008949,-0.003902,-0.015418,0.003572,-0.002215,0.00342,0.004068,0.001698,-0.002933
20181010,-0.031663,-0.026212,-0.039471,-0.031367,-0.030983,-0.032217,-0.04846,-0.012024,-0.015804,-0.005525,-0.02362,-0.03369
20181011,-0.022026,-0.011615,-0.008525,-0.033842,-0.029768,-0.026393,-0.01266,-0.024714,-0.029282,-0.018333,-0.027012,-0.017617
20181012,0.013888,0.002798,0.022266,0.002747,0.001136,0.006675,0.032056,0.005567,-0.000649,-0.001132,0.015386,0.018496
20181015,-0.005617,-0.003348,-0.003882,-0.008356,-0.00454,0.001894,-0.016377,0.006109,0.006167,0.004721,-0.006918,-0.002305
20181016,0.021866,0.016051,0.026413,0.008288,0.016724,0.016883,0.030142,0.011195,0.01871,0.010338,0.027421,0.02005
20181017,0.000178,-0.006429,0.004008,-0.006302,0.010093,-0.007305,-0.004598,0.004691,-0.00285,-0.00186,0.005273,-0.008243
20181018,-0.014441,-0.011278,-0.018277,-0.004963,-0.016654,-0.01726,-0.019597,-0.001307,0.000318,0.001491,-0.011348,-0.01918
20181019,-0.000543,-0.007105,-0.000214,-0.008868,0.003764,-0.003676,-0.000428,0.022816,0.010159,0.015634,-0.009096,-0.009777
20181022,-0.004489,-0.00791,-0.000642,-0.011044,-0.021372,-0.003416,0.008284,-0.007497,-0.014142,-0.006414,-0.008196,0.004044
20181023,-0.005091,-0.009871,-0.002142,-0.026152,-0.008046,-0.016454,-0.003825,0.004422,0.006375,-0.005533,-0.005399,0.000187
20181024,-0.030299,-0.031633,-0.04765,-0.039483,-0.025106,-0.033877,-0.044795,0.004219,0.01172,0.024295,-0.033012,-0.029872
20181025,0.017941,0.012869,0.033131,0.012241,0.015452,0.007071,0.03439,0.002374,0.011897,-0.015571,0.012945,0.030212
20181026,-0.017587,-0.005864,-0.027051,-0.007465,-0.014436,-0.009887,-0.020006,-0.019133,-0.02599,-0.018392,-0.01131,-0.031107
20181029,-0.00554,-0.002359,-0.015471,-0.018652,0.008709,-0.016643,-0.016889,0.011518,0.016518,0.014053,0.002517,-0.0088
20181030,0.014818,0.022862,0.027329,0.023145,0.017268,0.020603,0.011204,0.019835,0.016562,0.00388,0.010726,0.015024
20181031,0.010681,0.01368,0.020616,0.006142,0.013889,0.007642,0.023785,-0.009364,-0.013526,-0.01178,0.001355,0.01288
20181101,0.010642,0.028132,0.005864,0.008487,0.004566,0.017602,0.011688,0.00709,0.003739,-0.00447,0.012627,0.020402
20181102,-0.005923,-0.002403,-0.010149,-0.00251,-0.000758,-0.001688,-0.019541,-0.005235,-0.008382,-0.005613,-0.006235,0.004092
20181105,0.005517,0.002965,-0.004145,0.016726,0.015921,0.005212,-0.001018,0.01252,0.016594,0.014111,0.008851,0.001389
20181106,0.006328,0.016445,0.005914,0.004659,0.005224,0.01051,0.006262,0.006093,0.005544,0.006679,0.005108,0.004439
20181107,0.021409,0.017997,0.018293,0.016374,0.012992,0.016225,0.029378,0.0057,0.011026,0.011427,0.029389,0.027072
20181108,-0.001815,-0.004286,-0.00941,-0.021671,0.002931,-0.001637,-0.000843,0.000531,0.002121,-0.00164,0.000537,0.000269
20181109,-0.009768,-0.013989,-0.02051,-0.001749,-0.009134,-0.010115,-0.017307,0.005842,0.001209,0.00146,-0.002896,-0.013893
20181112,-0.018685,-0.014733,-0.014988,-0.02073,-0.019912,-0.019746,-0.035223,-0.00528,0.002114,-0.000547,-0.013556,-0.020087
20181113,-0.001871,-0.002954,-0.003133,-0.022958,0.005643,0.004508,0.001187,-0.0023,0.002109,0.004194,-0.00698,-0.000464
20181114,-0.006837,-0.001111,0.004938,-0.001678,-0.013468,-0.003366,-0.012007,-0.006739,-0.000301,-0.01035,-0.008018,-0.007517
20181115,0.010437,0.013716,0.007371,0.014672,0.01479,0.013226,0.025056,-0.001607,-0.007819,-0.008257,0.008857,-0.001496
20181116,0.002601,0.010057,-0.004878,0.011899,0.001121,-0.000278,-0.00161,0.002504,0.014247,0.015356,0.010097,-0.003933
20181119,-0.016914,-0.014301,-0.030303,-0.000298,-0.000373,-0.015836,-0.038118,-0.001605,0.00269,0.004373,-0.012712,-0.024443
20181120,-0.018506,-0.018182,-0.013097,-0.032758,-0.022031,-0.020748,-0.021491,-0.016616,-0.013115,-0.004173,-0.009354,-0.022646
20181121,0.003408,0.008043,0.011874,0.015702,0.000764,0.007063,0.007321,-0.007994,-0.000604,-0.014757,-0.005665,0.010452
20181123,-0.006679,-0.010763,-0.013116,-0.031373,-0.008012,-0.002004,-0.009123,0.00348,-0.003626,0.000555,0.001452,-0.004489
20181126,0.016144,0.011442,0.022849,0.015021,0.020385,0.007314,0.022628,0.001278,0.002123,0.005914,0.009706,0.022447
20181127,0.003364,-0.01224,0.003191,-0.002775,0.000754,-0.001708,0.001984,0.008932,0.005448,0.007533,0.010386,0.002972
20181128,0.023025,0.015396,0.020904,0.017159,0.019209,0.023959,0.035029,0.008311,0.008128,-0.000729,0.024057,0.029535
20181129,-0.002185,0.007212,0.003339,0.006535,-0.0085,0.000557,-0.009712,0.001613,0.001194,-0.000365,0.00331,-0.004642
20181130,0.006095,0.00257,-0.001553,-0.001812,0.005218,0.009744,0.00951,0.00644,0.009544,0.014786,0.020328,0.007275
20181203,0.013241,0.017579,0.001555,0.022236,0.006303,0.01158,0.022078,0.000889,0.004727,0.010074,-0.004798,0.018705
20181204,-0.032402,-0.029692,-0.029503,-0.028707,-0.043478,-0.042518,-0.037874,-0.016871,-0.013231,0.000712,-0.022325,-0.035997
20181206,-0.001517,-0.013539,0.0112,-0.018434,-0.013867,-0.005551,0.002245,0.001084,0.027414,0.001068,-0.003752,0.004809
20181207,-0.023236,-0.024065,-0.018987,-0.005587,-0.019141,-0.026335,-0.035245,-0.012631,-0.015081,0.003733,-0.025503,-0.029936
20181210,0.001897,0.002697,0.007604,-0.015608,-0.013939,0.002499,0.013777,0,-0.003828,0.001948,0.003865,0.000774
20181211,0.000227,-0.003266,0.000915,0.000317,-0.009693,-0.005865,0.001222,0.008224,0.001774,0.004066,0.00308,0.000387
20181212,0.005035,0.008674,0.010738,0.003963,0.00571,0.005605,0.007778,-0.001269,-0.018885,-0.006338,0.008554,0.010532
20181213,-0.000339,-0.011657,-0.004521,0.003158,-0.007299,-0.002787,0.001665,0.006171,0.006917,0.008682,0.000979,-0.004972
20181214,-0.018465,-0.007734,-0.009764,-0.02282,-0.009804,-0.013825,-0.024475,-0.016955,-0.001792,-0.001932,-0.033674,-0.016625
20181217,-0.019618,-0.017147,-0.019491,-0.018199,-0.009901,-0.016406,-0.021217,-0.023119,-0.037403,-0.032207,-0.019897,-0.025408
20181218,-0.001096,0.005551,0.004443,-0.023622,-0.00375,0.005004,0.007911,-0.011833,0.009947,-0.006729,-0.008717,0.007821
20181219,-0.014976,-0.013604,-0.02142,-0.011761,-0.012547,-0.018859,-0.01978,-0.009694,-0.009234,-0.001648,-0.013074,-0.019799
20181220,-0.016278,-0.013392,-0.017606,-0.027712,-0.008895,-0.018299,-0.017937,-0.01785,-0.012116,-0.00055,-0.014068,-0.022432
20181221,-0.020369,-0.008942,-0.032593,-0.009616,-0.019874,-0.01876,-0.03025,-0.01028,-0.015138,-0.004238,-0.012372,-0.022575
20181224,-0.026423,-0.025926,-0.0211,-0.040456,-0.021062,-0.030683,-0.026689,-0.028896,-0.036834,-0.041814,-0.023948,-0.018985
20181226,0.050525,0.044782,0.056197,0.062221,0.045271,0.046569,0.060396,0.027909,0.031869,0.013576,0.043618,0.059252
20181227,0.007677,0.018399,0.004616,0.005246,0.012007,0.01251,0.007201,0.009583,0.002276,0.008419,0.011043,0.005337
20181228,-0.00129,-0.00536,-0.003144,-0.007654,-0.000424,-0.002659,-0.002275,0,0.003568,0.002467,0.001174,0.000102
20181231,0.008759,0.008383,0.001456,0.005259,0.00975,0.010036,0.009446,0.004153,0.001939,0.001704,0.01478,0.010719
20190102,0.00104,0.005146,0.013324,0.019704,0.008396,0.005123,0.000645,-0.005908,-0.022903,-0.017196,-0.015143,0.007575
20190103,-0.023863,-0.028358,-0.016734,-0.009918,-0.022481,-0.030429,-0.050468,-0.005745,0.004622,-0.000192,-0.020305,-0.021652
20190104,0.033496,0.039319,0.043034,0.034024,0.03322,0.037916,0.04432,0.021319,0.010187,0.014808,0.029831,0.033094
20190107,0.007885,0.00351,0.011422,0.014866,0.001237,0.008135,0.008943,-0.001366,0.008458,-0.006822,0.003839,0.022612
20190108,0.009395,0.010494,0.016824,0.007735,0.000823,0.013703,0.00838,0.009182,0.017419,0.012402,0.007764,0.011056
20190109,0.004673,0.000385,0.00136,0.015842,0.004936,0.006759,0.012946,-0.009292,-0.004122,-0.006031,0.004485,0.005084
20190110,0.003528,0.008843,0.002037,0.002894,0.000409,0.013576,0.004418,0.005862,0.015918,0.013083,0.001946,-0.002863
20190111,0.000386,-0.004002,-0.00497,-0.005931,0.002455,-0.00103,-0.001885,0.002914,0.00188,-0.003743,0.003314,0.000957
20190114,-0.006101,-0.007653,-0.003632,-0.002419,0.006939,-0.000147,-0.009285,-0.004842,-0.003128,-0.022544,-0.011047,-0.00612
20190115,0.011461,-0.006555,0.016632,0.003556,0.008918,-0.003095,0.015091,0.009926,0.011296,0.012301,0.017964,0.009044
20190116,0.00242,0.003881,-0.004258,-0.001289,0.021294,0.001035,0.000939,-0.005396,0.004654,0.003607,-0.00181,-0.002288
20190117,0.007587,0.017591,0.004051,0.009194,0.005507,0.017129,0.00641,0.004263,0.004941,0.004162,0.00884,0.006785
20190118,0.01331,0.016527,0.00807,0.020297,0.017214,0.019019,0.015224,0.011962,0.003688,0.00113,0.011907,0.013859
20190122,-0.01351,-0.013829,-0.02068,-0.021773,-0.011538,-0.020658,-0.016832,-0.009152,-0.001837,0.001882,-0.006883,-0.01498
20190123,0.002092,-0.006822,-0.004541,-0.010248,0.001167,0.001455,0.003424,0.01193,0.000614,0.010143,0.001118,0.001996
20190124,0.000531,-0.005342,0.004562,0.005339,0.002332,0.005084,0.008376,-0.01236,0.003985,0.005206,-0.008374,0.004174
20190125,0.008461,0.018991,0.012716,0.012713,0.008143,0.012719,0.014152,-0.004043,0.011603,-0.013689,0.001239,0.011052
20190128,-0.0076,-0.001506,-0.008744,-0.010011,-0.003077,-0.009562,-0.013347,0.004253,0.009961,-0.004689,-0.011358,-0.005793
20190129,-0.001327,0.01037,-0.011762,0.00305,-0.003472,0.013833,-0.010761,0.00231,0.007771,0.002826,0.004891,-0.006484
20190130,0.015831,0.010636,0.01442,0.014082,0.005807,0.015634,0.03108,0.006722,0.008304,0.007704,0.013697,0.019675
20190131,0.008782,-0.014956,0.040839,0.00647,-0.00154,0.004338,-0.001055,0.018504,0.009706,0.02107,0.012507,0.009091
20190201,0.000482,0.002999,-0.003468,0.017404,0.004241,0.001533,0.005884,-0.003184,-0.006117,-0.003835,0.000882,-0.014617
20190204,0.007035,-0.001682,0.009354,0.002312,0.004223,0.012938,0.016049,0.006389,0.005862,0.00165,-0.002865,0.00653
20190205,0.004192,0.007301,0.010991,0.001537,-0.002676,0.008653,0.008415,0.000187,0.006702,0.002013,-0.001437,0.009361
20190206,-0.001318,-0.005947,-0.022383,-0.007369,-0.00115,0.000272,0.003367,0.000187,-0.007815,-0.000548,0.004537,-0.004132
20190207,-0.009533,-0.013834,-0.009594,-0.022116,-0.009977,-0.006806,-0.013715,-0.000747,0.00846,0.013158,-0.011017,-0.008207
20190208,0.001222,-0.000948,0.006825,-0.004586,-0.005039,0.001508,0.005769,0.004669,0,0.004329,0.001894,-0.003998
20190211,0.000555,0.001518,-0.010278,0.004766,0.003116,0.005337,-0.000441,0.002603,0.002893,-0.000359,-0.001223,0.001774
20190212,0.012859,0.022357,0.011489,0.01265,0.014757,0.015519,0.013243,0.007788,-0.006922,0.002336,0.013692,0.015375
20190213,0.003247,0.001297,0.000655,0.012492,0.002679,0.005898,0.001307,0.00184,0.00668,-0.002868,0.002196,0.006791
20190214,-0.002218,-0.005182,0.003711,0.003547,-0.012214,-0.004664,0.00174,-0.011203,0.003751,-0.001618,0.002301,-0.003646
20190215,0.010897,0.013581,0.00435,0.016137,0.021252,0.013389,0.007963,0.009472,0.006036,0.003061,0.015087,0.006861
20190219,0.001731,0.006241,0.001083,0.003025,0.001513,-0.000396,0.000287,0.005152,0.001143,0.005924,-0.002369,0.004089
20190220,0.002015,0.017147,-0.003461,0.004222,0.006422,0.004758,0.001149,-0.001831,-0.006279,0.004461,-0.001188,0.001991
20190221,-0.003556,-0.003945,-0.009334,-0.015465,-0.005255,-0.004078,0.00043,0.002934,0.001723,0.007284,-0.008755,-0.001987
20190222,0.0062,0.004321,0.009422,0.002898,-0.001509,0.006604,0.01276,-0.004754,0.005734,0.006173,0.009159,0.005429
20190225,0.001361,0.006454,0.001085,0.001673,0.004157,0.003937,0.004813,-0.005512,-0.008267,-0.006486,0.001405,-0.00333
20190226,-0.000715,-0.0057,0,-0.003188,-0.003011,-0.002745,0.002113,0.000554,-0.002012,-0.001235,-0.003561,0.001355
20190227,-0.00043,-0.001612,-0.004987,0.003807,0.003775,0.003932,-0.000984,-0.001477,-0.003168,0.001237,-0.004656,-0.000721
20190228,-0.001863,-0.012202,0.000654,-0.010014,-0.002633,-0.003394,-0.002814,0.004808,0.002889,0.005822,-0.002937,-0.005415
20190301,0.006244,-0.001272,0.00784,0.018391,0.00641,0.000917,0.006774,-0.00184,-0.001152,0.002105,0.014184,0.008075
20190304,-0.003637,0.004547,0.001296,0.001806,-0.006369,-0.00445,-0.003785,-0.001659,0.004038,0.00175,-0.013556,-0.00315
20190305,-0.00136,-0.004708,0.006258,-0.003305,-0.003771,-0.006441,-0.002955,-0.000739,0.002873,-0.001223,-0.000545,0.002528
